Gene_acc,PG.ProteinAccessions,WT1,WT2,WT3,11-1,11-2,11-3,Desc
2600,Tb927.11.7960:mRNA-p1,239831.78125,161639.28125,154078,203037.90625,224900.6875,244975.203125,kinetoplast poly(A) polymerase 1
2602,Tb927.11.800:mRNA-p1,418677.875,484668.5,364159.125,218967.5625,307804.75,205687.25,"prefoldin subunit, putative"
2603,Tb927.11.8030:mRNA-p1,3831161.25,3967130.5,3906650.75,3549388.25,3813566,3718749.25,"hypothetical protein, conserved"
2605,Tb927.11.8050:mRNA-p1,1647690.5,1820516.75,1789029.75,1309856.875,1234008.5,1224793.25,"Sas10/Utp3/C1D family/Sas10 C-terminal domain containing protein, putative"
2606,Tb927.11.8060:mRNA-p1,865657.6875,755492.75,1073125.75,1705240.125,1924394.75,1679095.875,"SNARE associated Golgi protein, putative"
2607,Tb927.11.8070:mRNA-p1,Filtered,6071.0146484375,Filtered,Filtered,65284.51171875,Filtered,"Domain of unknown function (DUF4539), putative"
2608,Tb927.11.8080:mRNA-p1,840964.0625,846269.375,833543.4375,1003562.625,1086681.375,1023928.125,"btb/poz domain containing protein, putative"
2609,Tb927.11.8090:mRNA-p1,381696.3125,408725.9375,388440.71875,336091.0625,322988.3125,323125.40625,"protein phosphatase 1, putative"
2610,Tb927.11.810:mRNA-p1,43696.13671875,40745.78515625,50470.83203125,42612.78125,42844.09375,49661.7421875,"hypothetical protein, conserved"
2611,Tb927.11.8100:mRNA-p1,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,"Ankyrin repeats (3 copies), putative"
2612,Tb927.11.8120:mRNA-p1,176777.75,126284.859375,124117.484375,43470.72265625,75207.6640625,141625.109375,"protein transport protein SEC13, putative"
2613,Tb927.11.8140:mRNA-p1,106605.5234375,125159.2109375,126913.9375,115980.3984375,122216.7578125,123963.328125,"ER lumen retaining receptor protein, putative"
2614,Tb927.11.8150:mRNA-p1,403264.21875,421105.59375,431664.96875,384741,341148.09375,342895.09375,"ULK family pseudokinase, putative"
2615,Tb927.11.8160:mRNA-p1,3222408.5,3480448.25,3346168.75,3160260.75,2906462,3227695.25,"dynein heavy chain, putative"
2617,Tb927.11.8180:mRNA-p1,111425.5703125,1874.6229248046875,334359.375,359312.3125,10447.689453125,159549.265625,"hypothetical protein, conserved"
2618,Tb927.11.8185:mRNA-p1,Filtered,5749.736328125,Filtered,Filtered,Filtered,Filtered,"Zinc finger, C3HC4 type (RING finger) containing protein, putative"
2619,Tb927.11.8190:mRNA-p1,183760.59375,155884.484375,176868.359375,229120.453125,200173.984375,201387.90625,DNA repair protein RAD51
2620,Tb927.11.8200:mRNA-p1,15293895,14737845,13840126,9655372,9233886,9812297,"ribosomal protein S26, putative"
2621,Tb927.11.8210:mRNA-p1,4002886.25,3704400.5,10585386,9118752,8992761,3402812.75,RAD50 DNA repair-like protein
2622,Tb927.11.8220:mRNA-p1,419772.1875,406826.3125,406384.25,359392.8125,363655.71875,377427.53125,aurora B kinase
2623,Tb927.11.8230:mRNA-p1,179023.09375,139619.75,28665.11328125,270149.90625,341290.46875,308276.3125,"hypothetical protein, conserved"
2625,Tb927.11.8250:mRNA-p1,16383.828125,26798.943359375,26428.96484375,23807.279296875,11208.326171875,13176.6513671875,"hypothetical protein, conserved"
2626,Tb927.11.8260:mRNA-p1,133751.46875,110177.6953125,86506.9609375,113932.015625,87420.5078125,119173.9609375,carbonic anhydrase-like protein
2627,Tb927.11.8270:mRNA-p1,2146453.5,2155178.5,2052929.125,1418164.75,1349144.25,1547411.625,"hypothetical protein, conserved"
2628,Tb927.11.8280:mRNA-p1,1876.762939453125,Filtered,Filtered,Filtered,Filtered,Filtered,"hypothetical protein, conserved"
2629,Tb927.11.8290:mRNA-p1,22522.26953125,30824.677734375,26849.953125,26766.267578125,26762.888671875,33950.13671875,"DIS3-like exonuclease, putative"
2630,Tb927.11.830:mRNA-p1,124490.8515625,163361.875,172294.859375,126263.6796875,127707.09375,127164.2265625,"hypothetical protein, conserved"
2631,Tb927.11.8300:mRNA-p1,2072563.125,2176656.75,2096886.125,1553116.125,1587116.125,1665727.375,"hypothetical protein, conserved"
2632,Tb927.11.8310:mRNA-p1,1980842.5,2178383.25,2179769.5,1745659.125,1681958,1792546,"class I transcription factor A, subunit 4"
2633,Tb927.11.8320:mRNA-p1,537948.875,593903.9375,573091.5,525861.5,524041.875,531264.375,"hypothetical protein, conserved"
2634,Tb927.11.8350:mRNA-p1,121503.4765625,141693.875,125967.6953125,87492.6796875,107707.96875,133190.9375,"katanin p60 ATPase containing subunit A, putative"
2635,Tb927.11.8370:mRNA-p1,3457.6513671875,5027.7392578125,5636.02685546875,4987.31689453125,26827.94140625,5252.22509765625,Nucleus and spindle associated protein 1
2636,Tb927.11.8380:mRNA-p1,319068.625,342433.90625,337277.8125,737259.25,699843.9375,651356.8125,"NADPH--cytochrome P450 reductase, putative"
2637,Tb927.11.8390:mRNA-p1,1389811.75,1384349.5,1327388,1354567.875,1350727.875,1268806.375,"hypothetical protein, conserved"
2638,Tb927.11.840.1-p1;Tb927.11.840.2-p1,782427.125,742767.125,784706.375,781810.4375,718924.875,761033.4375,"sodium/hydrogen exchanger, putative"
2639,Tb927.11.8410:mRNA-p1,176110.21875,166629.21875,168519.859375,150283.078125,164970.84375,145326.84375,"hypothetical protein, conserved"
2641,Tb927.11.8430:mRNA-p1,663457.125,560675,578673.5625,616290.1875,533242.5625,564871.0625,"hypothetical protein, conserved"
2642,Tb927.11.8440.2:mRNA-p1,148153.203125,78654.3984375,910326,83546.671875,117704.9453125,122612.1640625,"haloacid dehalogenase-like hydrolase, putative"
2643,Tb927.11.8450:mRNA-p1,617400.125,521357.25,644682.75,555863.875,445393.46875,502960.4375,"Amastin surface glycoprotein, putative"
2645,Tb927.11.850:mRNA-p1,76838.1015625,74799.9609375,88430.875,105585.859375,48583.20703125,94384.2578125,"Atypical serine/threonine protein kinase BUD32, putative"
2646,Tb927.11.860:mRNA-p1,10740453,13200189,14816705,5037138.5,4288147,3326244.5,"leucine-rich repeat protein (LRRP), putative"
2647,Tb927.11.870:mRNA-p1,88165.7578125,79033.484375,88301.1015625,114526.6640625,129813.7265625,134382.75,mitochondrial ribosomal protein l23
2648,Tb927.11.8700:mRNA-p1,544120.25,571864.5,523618.15625,313845.78125,314754.4375,322941.59375,"hypothetical protein, conserved"
2651,Tb927.11.8750:mRNA-p1,57194.99609375,67067.125,56743.56640625,35506.6875,35856.48046875,27451.962890625,"hypothetical protein, conserved"
2652,Tb927.11.8770:mRNA-p1,2553042.25,2275598.75,2392603,2673766,2474533,2487953.5,"ATP-dependent RNA helicase FAL1, putative"
2653,Tb927.11.8780:mRNA-p1,298329.125,Filtered,Filtered,Filtered,17406.931640625,235755.40625,"hypothetical protein, conserved"
2654,Tb927.11.8790:mRNA-p1,36382.4296875,41161.1640625,37602.1875,92759.609375,4996.9814453125,35167.78515625,"target SNARE, putative"
2655,Tb927.11.880:mRNA-p1,1916274.875,2018036.375,2243959.25,1277698.375,1110632,1558894.125,cyclophilin a
2656,Tb927.11.8800:mRNA-p1,282271.3125,339429.6875,409546.03125,482132.125,529205,531276,"hypothetical protein, conserved"
2657,Tb927.11.8820:mRNA-p1,109150.015625,60849.25,64679.234375,72621.8671875,85426.5,90175.390625,"glutathionylspermidine synthetase, putative"
2658,Tb927.11.8830:mRNA-p1,41900.640625,69407.078125,47658.421875,Filtered,26287.234375,12923.0693359375,Enriched in surface-labeled proteome protein 2
2659,Tb927.11.8860:mRNA-p1,661934.9375,1516493.5,1282961.75,370810.0625,1186532,1049199.5,"CEP76 C2 domain containing protein, putative"
2660,Tb927.11.8870:mRNA-p1,112736.296875,162361.296875,120796.875,157844.640625,160412.90625,178040.9375,"DEAD-box ATP-dependent RNA helicase, mitochondrial"
2661,Tb927.11.8880:mRNA-p1,157476.640625,408313.09375,115853.15625,113411.0390625,35959.47265625,152211.40625,"tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family, putative"
2662,Tb927.11.8890:mRNA-p1,240497.75,243831.984375,255554.765625,221798.015625,229432.359375,201259.078125,"DNA-dependent RNA polymerases, putative"
2663,Tb927.11.8900:mRNA-p1,8280.1572265625,86114.8515625,28337.96484375,203456.25,29562.697265625,Filtered,"DPCD protein family, putative"
2665,Tb927.11.8920:mRNA-p1,87433.265625,60721.7734375,80489.4140625,69271.3125,69128.3671875,70206.96875,"Centrosomal protein of 120 kDa, putative"
2666,Tb927.11.8930:mRNA-p1,35938.6328125,Filtered,Filtered,130527.3125,243727.0625,108490.6796875,"D123, putative"
2667,Tb927.11.8940:mRNA-p1,53330.51171875,Filtered,31220.484375,26583.08203125,31115.91015625,24532.8984375,protein lipid droplet kinase (LDK)
2668,Tb927.11.8950:mRNA-p1,1687003.875,1774493,1715777.375,1488683.5,1544124.625,1511647.25,leucine rich repeat
2669,Tb927.11.8960:mRNA-p1,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,"hypothetical protein, conserved"
2670,Tb927.11.8970:mRNA-p1,392586.5625,670224.625,525940.3125,497207.15625,476844.75,509502.9375,"ribose 5-phosphate isomerase, putative"
2672,Tb927.11.8990:mRNA-p1,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,"cation transporter, putative"
2673,Tb927.11.900:mRNA-p1,222826.53125,387209,364360.28125,1322797,1336729.75,1273505.25,"isocitrate dehydrogenase, putative"
2674,Tb927.11.9020:mRNA-p1,30493.505859375,23164.5546875,12304.5068359375,32158.388671875,69456.6796875,27136.486328125,"cation transporter, putative"
2675,Tb927.11.9040:mRNA-p1,110325.8359375,2313265.25,1272720.5,156097.5625,354340.28125,1567364.75,conserved protein
2676,Tb927.11.9050:mRNA-p1,593573.125,655416.9375,598133.1875,704533.9375,548754,640008.0625,"p21-C-terminal region-binding protein, putative"
2677,Tb927.11.9060:mRNA-p1,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered,"DnaJ domain containing protein, putative"
2678,Tb927.11.9070:mRNA-p1,22192.244140625,Filtered,46229.62109375,Filtered,61315.83984375,Filtered,"palmitoyl acyltransferase 4, putative"
2679,Tb927.11.9080:mRNA-p1,494120.875,435799.25,462633.71875,372909.0625,429696.875,422605,Nucleolar protein 136
2680,Tb927.11.9090:mRNA-p1,Filtered,30563.232421875,Filtered,22736.001953125,Filtered,Filtered,"Putative methyltransferase, putative"
2681,Tb927.11.910:mRNA-p1,43387.9609375,72528.5859375,55263.8203125,81039.03125,38307.61328125,36930.75,"hypothetical protein, conserved"
2682,Tb927.11.9100:mRNA-p1,1872225,1653288.25,2005143.625,2124712.5,2086892.125,2058854.375,"Domain of unknown function (DUF4586), putative"
2683,Tb927.11.9130:mRNA-p1,559305.625,684321.4375,498258.75,961421.5,916647.375,948149.375,Replication factor A protein 1
2684,Tb927.11.9140:mRNA-p1,61346.97265625,33755.390625,29844.181640625,103887.40625,44953.34375,Filtered,Guide RNA binding complex protein 7
2685,Tb927.11.9150:mRNA-p1,70148.1875,98619.71875,80547.421875,65216.234375,75686.1796875,65177.8125,Mitochondrial processome subunit 1
2686,Tb927.11.9170:mRNA-p1,183239.953125,237938.6875,183956.8125,161427.390625,129088.4453125,129845.3984375,"DNA topoisomerase III, putative"
2687,Tb927.11.9180:mRNA-p1,86914.9921875,98615.8984375,167126.078125,186661.65625,64364.328125,43076.9296875,"ADP-ribosylation factor GTPase activating protein, putative"
2688,Tb927.11.9190:mRNA-p1,14426.103515625,27538.125,46062.13671875,9263.9853515625,46218.859375,42899.75390625,Serine/threonine-protein kinase VPS15
2689,Tb927.11.9210:mRNA-p1,184119.421875,204442.796875,192026.640625,120455.46875,161222,111841.921875,"NOL1/NOP2/sun family, putative"
2690,Tb927.11.9220:mRNA-p1,476584.125,587252.375,488274.875,568257.9375,550827.1875,483868.1875,proteasome regulatory non-ATP-ase subunit 2
2691,Tb927.11.9230:mRNA-p1,114453.953125,123582.734375,123379.546875,131454.21875,121895.078125,108876.6015625,"hypothetical protein, conserved"
2692,Tb927.11.9240:mRNA-p1,259611.703125,275032.9375,292961.96875,319994,298709.125,316496.4375,"hypothetical protein, conserved"
2694,Tb927.11.9260:mRNA-p1,12978.4296875,Filtered,3380.368896484375,4798.4609375,Filtered,Filtered,"hypothetical protein, conserved"
2695,Tb927.11.9270:mRNA-p1,22809.61328125,16753.404296875,28291.46484375,108867.6875,115891.9453125,83738.09375,differentiation inhibitory kinase
2696,Tb927.11.9280:mRNA-p1,14815.4296875,16691.51953125,Filtered,35306.875,55896.3984375,43368.359375,"hypothetical protein, conserved"
2697,Tb927.11.9290:mRNA-p1,572969.125,513561.71875,579865.5,469438.4375,489848.59375,482057.3125,Flagellum attachment zone protein 20
2699,Tb927.11.9300:mRNA-p1,582231.1875,628723.1875,583027.8125,547471.5625,531801.8125,537673.875,"Domain of unknown function (DUF3342), putative"
2700,Tb927.11.9320:mRNA-p1,826814.25,804329.5625,796512.5625,783047.4375,788398.25,753556.8125,"hypothetical protein, conserved"
2701,Tb927.11.9350:mRNA-p1,45941.47265625,27468.599609375,18904.12109375,87267.90625,60144.72265625,95787.140625,"phosphonopyruvate decarboxylase-like protein, putative"
2702,Tb927.11.9360:mRNA-p1,228953.875,257344,240438.484375,334971.625,338414.03125,358169.9375,"prenyltransferase, putative"
2703,Tb927.11.9370:mRNA-p1,804256.125,876686.375,893607.0625,736863.5625,681074.1875,701302.9375,"hypothetical protein, conserved"
2705,Tb927.11.940:mRNA-p1,46599.94140625,48282.10546875,43635.53515625,97813.0859375,112642.25,106425.6875,KREPB5
2706,Tb927.11.9400:mRNA-p1,8622258,8386306.5,8457158,7956525,7469701.5,8106218.5,"hypothetical protein, conserved"
2708,Tb927.11.9420:mRNA-p1,271689.40625,243467.75,260985.953125,244819.390625,215038.1875,218473.5625,"ATP synthase, putative"
2709,Tb927.11.9430:mRNA-p1,50851.9296875,48429.109375,53148.87890625,47468.578125,51961.4296875,46274.32421875,TFIIH basal transcription factor subunit
2710,Tb927.11.9440:mRNA-p1,1809269.625,1962506.375,2008308.75,2170469,2271254.75,2181470,Component of motile flagella 63
2711,Tb927.11.9450:mRNA-p1,111325.828125,79389.859375,75905.859375,151588.96875,141554.953125,147721.359375,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
2712,Tb927.11.9470:mRNA-p1,67553.921875,83112.4921875,108121.2265625,61576.9453125,84006.2265625,110305.21875,"ADP-ribosylation factor GTPase activating protein, putative"
2713,Tb927.11.9480:mRNA-p1,Filtered,6840.48876953125,Filtered,Filtered,6917.6591796875,Filtered,"tubulin binding cofactor c, putative"
2714,Tb927.11.9490:mRNA-p1,502458.71875,480086.3125,540065.3125,242305.3125,277706.84375,203591.71875,"CobW/HypB/UreG, nucleotide-binding domain containing protein, putative"
2715,Tb927.11.950:mRNA-p1,70045.09375,43074.63671875,55720.07421875,26578.90625,Filtered,31615.220703125,"RNA-binding protein, putative"
2716,Tb927.11.9510:mRNA-p1,83694.4453125,89957.5234375,73125.9921875,76890.90625,79723.734375,94943.1640625,"nucleic acid binding protein, putative"
2717,Tb927.11.9520:mRNA-p1,82901.421875,76737.65625,82529.609375,84815.59375,66820.640625,52888.9375,"DNA topoisomerase III, putative"
2718,Tb927.11.9530:mRNA-p1,338933,308717.25,347186.15625,174316.734375,173092.5625,215210.515625,14-3-3 protein 1
2719,Tb927.11.9540:mRNA-p1,215075.53125,239017.9375,198262.71875,166650.75,169710.21875,162729.890625,"hypothetical protein, conserved"
2720,Tb927.11.9550:mRNA-p1,209373.15625,223485.046875,251120.265625,1211103.25,511580.75,824497.0625,"replication factor C, subunit 4, putative"
2721,Tb927.11.9560:mRNA-p1,29174.837890625,53419.67578125,48604.1875,92613.6484375,84861.8046875,89891.71875,"oxidoreductase, putative"
2722,Tb927.11.9580.1-p1;Tb927.11.9580.2-p1,187827.96875,137123,160331.71875,192419.375,189221.90625,188746.4375,"hypothetical protein, conserved"
2723,Tb927.11.9590:mRNA-p1,442732.21875,483329.25,532294.8125,278545.6875,236196.578125,421392.3125,"S-adenosylhomocysteine hydrolase, putative"
2724,Tb927.11.960:mRNA-p1,Filtered,9112.5771484375,9877.076171875,6461.3623046875,Filtered,Filtered,"ATPase, putative"
2725,Tb927.11.9600:mRNA-p1,24811.291015625,29849.76953125,23390.83203125,45656.21484375,30483.990234375,24355.82421875,"hypothetical protein, conserved"
2726,Tb927.11.9610:mRNA-p1,616775.6875,876144.875,664957.4375,640558.0625,646243.875,807814.25,eukaryotic translation initiation factor 3 subunit i
2727,Tb927.11.9620.1-p1;Tb927.11.9620.2-p1,131189.984375,180558.046875,161818.609375,210010.328125,188105.84375,158718.84375,"hypothetical protein, conserved"
2728,Tb927.11.9630:mRNA-p1,149811.59375,100091.0703125,88952.6328125,74495.9375,75986.9609375,68898.0625,"Snf7, putative"
2729,Tb927.11.9640:mRNA-p1,172117.90625,173117.765625,201394.78125,152458.765625,136318.109375,165898.484375,"glycyl-tRNA synthetase, putative"
2730,Tb927.11.9650:mRNA-p1,1121302.25,587390.9375,614180.875,581581.1875,1091701,558758.1875,"hypothetical protein, conserved"
2731,Tb927.11.9670:mRNA-p1,156850.109375,173746.484375,145397,439236.90625,454528.5,452324.75,"aminomethyltransferase, mitochondrial, putative"
2732,Tb927.11.9680:mRNA-p1,352556.625,393046.125,387743.625,339043.40625,338342.375,363715.28125,"hypothetical protein, conserved"
2733,Tb927.11.9690:mRNA-p1,134366.546875,115858.3828125,128677.71875,66841.7265625,55328.09765625,69709.0859375,Spindle pole body protein 1
2734,Tb927.11.970:mRNA-p1,327622.71875,330822.09375,350156.1875,320654,256210.8125,343917.78125,"hypothetical protein, conserved"
2735,Tb927.11.9700:mRNA-p1,18965170,18587778,15928484,10281478,10658178,11280345,"transcription factor BTF3, putative"
2737,Tb927.11.9760:mRNA-p1,675167.0625,606788.375,569485.25,715620.6875,663314.5625,714841.25,"hypothetical protein, conserved"
2738,Tb927.11.9780:mRNA-p1,633600.8125,642604.375,635546.4375,619402.5,601848.875,642835.4375,Nucleoporin NUP119
2739,Tb927.11.9790:mRNA-p1,2539881.5,2626882.5,2639047.25,1764029.125,2043546.5,1967903.875,"calmodulin, putative"
2740,Tb927.11.980:mRNA-p1,4903441,4930444,4729150.5,5580213,5386079.5,5473417,Nucleoporin NUP158
2741,Tb927.11.9810:mRNA-p1,Filtered,Filtered,Filtered,Filtered,22980.533203125,23856.71875,"NUDIX hydrolase 3, putative"
2742,Tb927.11.9830:mRNA-p1,27807.5078125,30492.52734375,27177.091796875,20148.166015625,12879.759765625,27612.15625,"LSU ribosomal protein, mitochondrial, putative"
2745,Tb927.11.9860:mRNA-p1,37939860,47485936,47007892,32652690,33422094,37342020,"EF-hand domain pair, putative"
2746,Tb927.11.9870:mRNA-p1,877784.9375,1040157.375,1065200.75,891669.25,936345.3125,924404.75,Telomere-associated protein 1
2747,Tb927.11.9880:mRNA-p1,46830.57421875,57406.83984375,44152.1796875,33180.98046875,213629.125,43036.5078125,"Protein of unknown function (DUF2009), putative"
2748,Tb927.11.9890:mRNA-p1,180312.28125,179058.703125,173200.78125,341196.5,311115,320115.9375,"signal recognition particle receptor alpha subunit, putative"
2749,Tb927.11.9910:mRNA-p1,61582.86328125,927531.75,44893.3671875,47624.203125,47580.0546875,63694.03515625,"Domain of unknown function (DUF3846)/TPR repeat, putative"
2751,Tb927.11.9940:mRNA-p1,343307.09375,356171.5625,335290.375,301581.53125,328971.15625,312596.75,"hypothetical protein, conserved"
2752,Tb927.11.9950:mRNA-p1,395665.75,451222.625,399477.15625,308351.25,302032.6875,302040.625,"hypothetical protein, conserved"
2753,Tb927.11.9960:mRNA-p1,21261.642578125,160630.15625,61482.1171875,185839.140625,103874.4140625,136663.875,"Protein of unknown function (DUF2870), putative"
2754,Tb927.11.9970:mRNA-p1,97522.546875,106530.1875,96458.4453125,105276.609375,104682.421875,82131.0703125,"Small acidic protein family, putative"
